0.296,-0.013049,-1
0.297,-0.013848,-1
0.298,-0.013798,-1
0.299,-0.014309,-1
0.3,-0.014984,1
0.301,-0.014527,1
0.302,-0.013271,1
0.303,-0.012386,1
0.304,-0.01181,1
0.305,-0.011359,1
0.306,-0.010701,1
0.307,-0.0096121,1
0.308,-0.0088829,1
0.309,-0.008444,1
0.31,-0.0074231,1
0.311,-0.0064397,1
0.312,-0.0058513,1
0.313,-0.0052742,1
0.314,-0.004885,1
0.315,-0.0039599,1
0.316,-0.0034632,1
0.317,-0.002919,1
0.318,-0.0020876,1
0.319,-0.0014687,1
0.32,-0.00077203,1
0.321,0.00014808,1
0.322,0.00044401,1
0.323,0.0011847,1
0.324,0.002225,1
0.325,0.0027423,1
0.326,0.0034813,1
0.327,0.0039415,1
0.328,0.0041567,1
0.329,0.0049234,1
0.33,0.0057115,1
0.331,0.0063744,1
0.332,0.0071069,1
0.333,0.0075759,1
0.334,0.0078079,1
0.335,0.0086237,1
0.336,0.0091657,1
0.337,0.0095009,1
0.338,0.010481,1
0.339,0.010602,1
0.34,0.011433,1
0.341,0.0117,1
0.342,0.012215,1
0.343,0.012867,1
0.344,0.013634,1
0.345,0.013965,1
0.346,0.014275,1
0.347,0.015001,1
0.348,0.01584,1
0.349,0.015924,1
0.35,0.01667,-1
0.351,0.01602,-1
0.352,0.015294,-1
0.353,0.014366,-1
0.354,0.013298,-1
0.355,0.012619,-1
0.356,0.011803,-1
0.357,0.011154,-1
0.358,0.010288,-1
0.359,0.0095323,-1
0.36,0.0086871,-1
0.361,0.0084322,-1
0.362,0.0071857,-1
0.363,0.0066781,-1
0.364,0.0060061,-1
0.365,0.0053036,-1
0.366,0.0043262,-1
0.367,0.0041326,-1
0.368,0.0030677,-1
0.369,0.0028874,-1
0.37,0.00169,-1
0.371,0.0015225,-1
0.372,0.00072207,-1
0.373,0.00014375,-1
0.374,-0.00044471,-1
0.375,-0.0012698,-1
0.376,-0.0020626,-1
0.377,-0.0029427,-1
0.378,-0.0034351,-1
0.379,-0.0042185,-1
0.38,-0.0042688,-1
0.381,-0.0051751,-1
0.382,-0.0053958,-1
0.383,-0.0066184,-1
0.384,-0.0072291,-1
0.385,-0.0076626,-1
0.386,-0.0081433,-1
0.387,-0.0087089,-1
0.388,-0.0092637,-1
0.389,-0.0095853,-1
0.39,-0.010621,-1
0.391,-0.010753,-1
0.392,-0.01129,-1
0.393,-0.012102,-1
0.394,-0.012861,-1
0.395,-0.012931,-1
0.396,-0.013604,-1
0.397,-0.014238,-1
0.398,-0.014363,-1
0.399,-0.014926,-1
0.4,-0.015811,1
0.401,-0.015133,1
0.402,-0.014024,1
0.403,-0.013527,1
0.404,-0.012492,1
0.405,-0.011487,1
0.406,-0.01091,1
0.407,-0.010466,1
0.408,-0.0094769,1
0.409,-0.0086946,1
0.41,-0.007957,1
0.411,-0.0069873,1
0.412,-0.0068794,1
0.413,-0.0057871,1
0.414,-0.0053792,1
0.415,-0.0041613,1
0.416,-0.0037505,1
0.417,-0.0029564,1
0.418,-0.0024653,1
0.419,-0.0017987,1
0.42,-0.00084497,1
0.421,-0.00050725,1
0.422,0.00038059,1
0.423,0.00064303,1
0.424,0.0018693,1
0.425,0.0022336,1
0.426,0.0029553,1
0.427,0.0033449,1
0.428,0.0040428,1
0.429,0.0044115,1
0.43,0.0050253,1
0.431,0.0059522,1
0.432,0.0067079,1
0.433,0.0072258,1
0.434,0.0079475,1
0.435,0.0081733,1
0.436,0.0085223,1
0.437,0.009094,1
0.438,0.0095584,1
0.439,0.010359,1
0.44,0.010708,1
0.441,0.011245,1
0.442,0.011939,1
0.443,0.012813,1
0.444,0.012877,1
0.445,0.013423,1
0.446,0.01417,1
0.447,0.014858,1
0.448,0.015365,1
0.449,0.015576,1
0.45,0.016264,-1
0.451,0.015489,-1
0.452,0.014403,-1
0.453,0.014124,-1
0.454,0.01276,-1
0.455,0.011973,-1
0.456,0.011732,-1
0.457,0.010845,-1
0.458,0.010375,-1
0.459,0.0093316,-1
0.46,0.0083352,-1
0.461,0.0079684,-1
0.462,0.0069394,-1
0.463,0.0063631,-1
0.464,0.0053893,-1
0.465,0.0049137,-1
0.466,0.0045439,-1
0.467,0.0036576,-1
0.468,0.0030892,-1
0.469,0.0024375,-1
0.47,0.0017389,-1
0.471,0.00099633,-1
0.472,-3.7599e-05,-1
0.473,-0.00054243,-1
0.474,-0.00086463,-1
0.475,-0.0016251,-1
0.476,-0.0021881,-1
0.477,-0.0029088,-1
0.478,-0.0038309,-1
0.479,-0.0041678,-1
0.48,-0.004905,-1
0.481,-0.0055688,-1
0.482,-0.0057564,-1
0.483,-0.0064785,-1
0.484,-0.007384,-1
0.485,-0.0076496,-1
0.486,-0.0082641,-1
0.487,-0.0090493,-1
0.488,-0.0097244,-1
0.489,-0.010173,-1
0.49,-0.010494,-1
0.491,-0.011123,-1
0.492,-0.011586,-1
0.493,-0.012143,-1
0.494,-0.012619,-1
0.495,-0.013554,-1
0.496,-0.013678,-1
0.497,-0.01406,-1
0.498,-0.015154,-1
0.499,-0.015365,-1
0.5,-0.01581,1
0.501,-0.015148,1
0.502,-0.014548,1
0.503,-0.013301,1
0.504,-0.012998,1
0.505,-0.011805,1
0.506,-0.011434,1
0.507,-0.010307,1
0.508,-0.0098886,1
0.509,-0.0092617,1
0.51,-0.0085079,1
0.511,-0.0076594,1
0.512,-0.0070679,1
0.513,-0.0057327,1
0.514,-0.0052302,1
0.515,-0.0044617,1
0.516,-0.0037456,1
0.517,-0.0031901,1
0.518,-0.0025892,1
0.519,-0.0016006,1
0.52,-0.0013857,1
0.521,-0.00078423,1
0.522,9.1271e-05,1
0.523,0.00088501,1
0.524,0.0011407,1
0.525,0.0020902,1
0.526,0.0023996,1
0.527,0.0033516,1
0.528,0.0038619,1
0.529,0.0047753,1
0.53,0.0052657,1
0.531,0.0060175,1
0.532,0.0064819,1
0.533,0.0071816,1
0.534,0.0072613,1
0.535,0.0079692,1
0.536,0.0083774,1
0.537,0.0090643,1
0.538,0.0098678,1
0.539,0.010381,1
0.54,0.010871,1
0.541,0.011144,1
0.542,0.011686,1
0.543,0.012217,1
0.544,0.012673,1
0.545,0.013287,1
0.546,0.013841,1
0.547,0.014243,1
0.548,0.01478,1
0.549,0.015498,1
0.55,0.016088,-1
0.551,0.015233,-1
0.552,0.014288,-1
0.553,0.014016,-1
0.554,0.012782,-1
0.555,0.012522,-1
0.556,0.011384,-1
0.557,0.010549,-1
0.558,0.0097735,-1
0.559,0.0089399,-1
0.56,0.0082474,-1
0.561,0.0076409,-1
0.562,0.007273,-1
0.563,0.0062029,-1
0.564,0.0056212,-1
0.565,0.0045576,-1
0.566,0.0043586,-1
0.567,0.0031708,-1
0.568,0.0025055,-1
0.569,0.0018841,-1
0.57,0.0012105,-1
0.571,0.00056746,-1
0.572,0.00029023,-1
0.573,-0.00079303,-1
0.574,-0.0011452,-1
0.575,-0.0020105,-1
0.576,-0.0026527,-1
0.577,-0.0028861,-1
0.578,-0.0038142,-1
0.579,-0.0040088,-1
0.58,-0.0051934,-1
0.581,-0.0051772,-1
0.582,-0.006181,-1
0.583,-0.0066389,-1
0.584,-0.0070217,-1
0.585,-0.0077199,-1
0.586,-0.0082437,-1
0.587,-0.0092787,-1
0.588,-0.0092721,-1
0.589,-0.010472,-1
0.59,-0.011024,-1
0.591,-0.011496,-1
0.592,-0.011562,-1
0.593,-0.012621,-1
0.594,-0.012929,-1
0.595,-0.013252,-1
0.596,-0.013956,-1
0.597,-0.014384,-1
0.598,-0.015068,-1
0.599,-0.015643,-1
0.6,-0.015912,1
0.601,-0.015387,1
0.602,-0.014227,1
0.603,-0.013289,1
0.604,-0.013009,1
0.605,-0.011713,1
0.606,-0.011008,1
0.607,-0.010267,1
0.608,-0.0096037,1
0.609,-0.0092304,1
0.61,-0.0081664,1
0.611,-0.0073206,1
0.612,-0.0071364,1
0.613,-0.0060099,1
0.614,-0.0051352,1
0.615,-0.0044727,1
0.616,-0.0042604,1
0.617,-0.0031384,1
0.618,-0.0027565,1
0.619,-0.00191,1
0.62,-0.0013944,1
0.621,-0.00051888,1
0.622,0.00011302,1
0.623,0.0005129,1
0.624,0.0012189,1
0.625,0.001691,1
0.626,0.002704,1
0.627,0.0029125,1
0.628,0.0041142,1
0.629,0.0046185,1
0.63,0.0048723,1
0.631,0.0057046,1
0.632,0.0062641,1
0.633,0.0066168,1
0.634,0.0075456,1
0.635,0.0082085,1
0.636,0.0084117,1
0.637,0.0092583,1
0.638,0.0098075,1
0.639,0.010303,1
0.64,0.010771,1
0.641,0.011145,1
0.642,0.011841,1
0.643,0.012309,1
0.644,0.013088,1
0.645,0.013725,1
0.646,0.013759,1
0.647,0.014426,1
0.648,0.015254,1
0.649,0.01521,1
0.65,0.016136,-1
0.651,0.015413,-1
0.652,0.014171,-1
0.653,0.013998,-1
0.654,0.012826,-1
0.655,0.012091,-1
0.656,0.011483,-1
0.657,0.01058,-1
0.658,0.010131,-1
0.659,0.0094301,-1
0.66,0.008368,-1
0.661,0.0073708,-1
0.662,0.007151,-1
0.663,0.0060208,-1
0.664,0.0054717,-1
0.665,0.0049234,-1
0.666,0.0039487,-1
0.667,0.0032521,-1
0.668,0.0030323,-1
0.669,0.0017303,-1
0.67,0.0011798,-1
0.671,0.0010697,-1
0.672,-1.7108e-05,-1
0.673,-0.00025713,-1
0.674,-0.0012808,-1
0.675,-0.0016193,-1
0.676,-0.0026212,-1
0.677,-0.0033946,-1
0.678,-0.0035992,-1
0.679,-0.0045276,-1
0.68,-0.0052918,-1
0.681,-0.0053778,-1
0.682,-0.0058724,-1
0.683,-0.006678,-1
0.684,-0.0076444,-1
0.685,-0.008002,-1
0.686,-0.0083695,-1
0.687,-0.0091512,-1
0.688,-0.009634,-1
0.689,-0.010331,-1
0.69,-0.010631,-1
0.691,-0.010951,-1
0.692,-0.011946,-1
0.693,-0.012362,-1
0.694,-0.012959,-1
0.695,-0.013596,-1
0.696,-0.014263,-1
0.697,-0.014658,-1
0.698,-0.014922,-1
0.699,-0.015341,-1
0.7,-0.016121,1
0.701,-0.015029,1
0.702,-0.014731,1
0.703,-0.01366,1
0.704,-0.013072,1
0.705,-0.012099,1
0.706,-0.011477,1
0.707,-0.010752,1
0.708,-0.0098927,1
0.709,-0.0091825,1
0.71,-0.0086086,1
0.711,-0.0074724,1
0.712,-0.007204,1
0.713,-0.0064508,1
0.714,-0.0053722,1
0.715,-0.0049966,1
0.716,-0.0037418,1
0.717,-0.0033341,1
0.718,-0.002665,1
0.719,-0.0019232,1
0.72,-0.0015972,1
0.721,-0.00048315,1
0.722,0.00017418,1
0.723,0.00069944,1
0.724,0.001323,1
0.725,0.0016546,1
0.726,0.0028506,1
0.727,0.0032855,1
0.728,0.0040355,1
0.729,0.0046484,1
0.73,0.0047642,1
0.731,0.0058156,1
0.732,0.0062332,1
0.733,0.0071109,1
0.734,0.0075898,1
0.735,0.007866,1
0.736,0.0084944,1
0.737,0.0087699,1
0.738,0.0094962,1
0.739,0.0104,1
0.74,0.010797,1
0.741,0.011532,1
0.742,0.01155,1
0.743,0.012686,1
0.744,0.012987,1
0.745,0.013181,1
0.746,0.014211,1
0.747,0.014316,1
0.748,0.014956,1
0.749,0.015325,1
0.75,0.016081,-1
0.751,0.015568,-1
0.752,0.014438,-1
0.753,0.013662,-1
0.754,0.012673,-1
0.755,0.011766,-1
0.756,0.011134,-1
0.757,0.010679,-1
0.758,0.010049,-1
0.759,0.0089993,-1
0.76,0.0087008,-1
0.761,0.0078426,-1
0.762,0.0067938,-1
0.763,0.0061283,-1
0.764,0.0056784,-1
0.765,0.0050659,-1
0.766,0.0040607,-1
0.767,0.0031719,-1
0.768,0.0024715,-1
0.769,0.0022302,-1
0.77,0.0015687,-1
0.771,0.00061888,-1
0.772,9.4317e-05,-1
0.773,-0.00035515,-1
0.774,-0.0014429,-1
0.775,-0.0018431,-1
0.776,-0.0025245,-1
0.777,-0.0033875,-1
0.778,-0.0034594,-1
0.779,-0.0044137,-1
0.78,-0.0050433,-1
0.781,-0.0053053,-1
0.782,-0.0061558,-1
0.783,-0.0069309,-1
0.784,-0.0070067,-1
0.785,-0.0076044,-1
0.786,-0.0082812,-1
0.787,-0.0093348,-1
0.788,-0.0095401,-1
0.789,-0.0099259,-1
0.79,-0.01075,-1
0.791,-0.010964,-1
0.792,-0.011736,-1
0.793,-0.012601,-1
0.794,-0.012868,-1
0.795,-0.01315,-1
0.796,-0.013616,-1
0.797,-0.014763,-1
0.798,-0.015113,-1
0.799,-0.015551,-1
0.8,-0.016312,1
0.801,-0.014902,1
0.802,-0.014441,1
0.803,-0.013804,1
0.804,-0.013001,1
0.805,-0.012249,1
0.806,-0.011452,1
0.807,-0.010463,1
0.808,-0.0098514,1
0.809,-0.0092496,1
0.81,-0.0086376,1
0.811,-0.0072854,1
0.812,-0.0072169,1
0.813,-0.0059131,1
0.814,-0.0056736,1
0.815,-0.0049004,1
0.816,-0.0037896,1
0.817,-0.0036196,1
0.818,-0.0025629,1
0.819,-0.0022356,1
0.82,-0.0015739,1
0.821,-0.00076116,1
0.822,-0.00034371,1
0.823,0.00063619,1
0.824,0.0013369,1
0.825,0.0019192,1
0.826,0.0027813,1
0.827,0.0029419,1
0.828,0.0037702,1
0.829,0.0044372,1
0.83,0.0048275,1
0.831,0.0057814,1
0.832,0.0062013,1
0.833,0.0064951,1
0.834,0.0072326,1
0.835,0.0077255,1
0.836,0.0088441,1
0.837,0.0093106,1
0.838,0.0095174,1
0.839,0.0099707,1
0.84,0.010413,1
0.841,0.011385,1
0.842,0.01155,1
0.843,0.012116,1
0.844,0.013036,1
0.845,0.013436,1
0.846,0.013793,1
0.847,0.014151,1
0.848,0.014889,1
0.849,0.015496,1
0.85,0.01616,-1
0.851,0.014961,-1
0.852,0.014266,-1
0.853,0.013801,-1
0.854,0.013146,-1
0.855,0.011884,-1
0.856,0.011653,-1
0.857,0.010271,-1
0.858,0.010058,-1
0.859,0.0090216,-1
0.86,0.0081675,-1
0.861,0.0073143,-1
0.862,0.0069025,-1
0.863,0.0061727,-1
0.864,0.0057415,-1
0.865,0.0049771,-1
0.866,0.0041908,-1
0.867,0.003158,-1
0.868,0.0030306,-1
0.869,0.0022265,-1
0.87,0.0013475,-1
0.871,0.001029,-1
0.872,0.00019772,-1
0.873,-0.00037026,-1
0.874,-0.0013283,-1
0.875,-0.0021114,-1
0.876,-0.0026597,-1
0.877,-0.0030804,-1
0.878,-0.0037897,-1
0.879,-0.0041207,-1
0.88,-0.0052364,-1
0.881,-0.0058922,-1
0.882,-0.0063869,-1
0.883,-0.0070085,-1
0.884,-0.0073253,-1
0.885,-0.0079698,-1
0.886,-0.0087379,-1
0.887,-0.0090169,-1
0.888,-0.0096386,-1
0.889,-0.010231,-1
0.89,-0.010727,-1
0.891,-0.01111,-1
0.892,-0.011759,-1
0.893,-0.01244,-1
0.894,-0.013251,-1
0.895,-0.013656,-1
0.896,-0.013645,-1
0.897,-0.014275,-1
0.898,-0.015132,-1
0.899,-0.015727,-1
0.9,-0.015969,1
0.901,-0.015181,1
0.902,-0.01408,1
0.903,-0.01333,1
0.904,-0.012777,1
0.905,-0.011836,1
0.906,-0.011536,1
0.907,-0.010844,1
0.908,-0.0096223,1
0.909,-0.0088501,1
0.91,-0.0083658,1
0.911,-0.0073317,1
0.912,-0.0069459,1
0.913,-0.0059773,1
0.914,-0.0051422,1
0.915,-0.0049913,1
0.916,-0.0042126,1
0.917,-0.0031742,1
0.918,-0.0029423,1
0.919,-0.0018567,1
0.92,-0.0013898,1
0.921,-0.00069521,1
0.922,-0.00025473,1
0.923,0.00066033,1
0.924,0.0011357,1
0.925,0.0016705,1
0.926,0.0027594,1
0.927,0.0034527,1
0.928,0.0038381,1
0.929,0.0040634,1
0.93,0.0052417,1
0.931,0.0058657,1
0.932,0.0061483,1
0.933,0.0066961,1
0.934,0.0070352,1
0.935,0.007673,1
0.936,0.0085393,1
0.937,0.009343,1
0.938,0.009307,1
0.939,0.010192,1
0.94,0.011005,1
0.941,0.011077,1
0.942,0.01171,1
0.943,0.012257,1
0.944,0.01312,1
0.945,0.013364,1
0.946,0.013916,1
0.947,0.014737,1
0.948,0.015075,1
0.949,0.015726,1
0.95,0.015799,-1
0.951,0.014908,-1
0.952,0.014766,-1
0.953,0.01381,-1
0.954,0.013132,-1
0.955,0.012243,-1
0.956,0.011178,-1
0.957,0.010576,-1
0.958,0.010048,-1
0.959,0.0090063,-1
0.96,0.0084307,-1
0.961,0.0079431,-1
0.962,0.0066097,-1
0.963,0.0060861,-1
0.964,0.0057507,-1
0.965,0.0050392,-1
0.966,0.0039182,-1
0.967,0.0030948,-1
0.968,0.0024765,-1
0.969,0.0019466,-1
0.97,0.001108,-1
0.971,0.001009,-1
0.972,-0.00015348,-1
0.973,-0.00081588,-1
0.974,-0.0012983,-1
0.975,-0.0020202,-1
0.976,-0.0027496,-1
0.977,-0.0032937,-1
0.978,-0.0040052,-1
0.979,-0.0044804,-1
0.98,-0.0048901,-1
0.981,-0.0055552,-1
0.982,-0.0064144,-1
0.983,-0.0067753,-1
0.984,-0.007277,-1
0.985,-0.0076116,-1
0.986,-0.008343,-1
0.987,-0.0088044,-1
0.988,-0.0093812,-1
0.989,-0.010288,-1
0.99,-0.01053,-1
0.991,-0.011348,-1
0.992,-0.011717,-1
0.993,-0.012473,-1
0.994,-0.013194,-1
0.995,-0.013708,-1
0.996,-0.014198,-1
0.997,-0.014642,-1
0.998,-0.015202,-1
0.999,-0.015421,-1
1,-0.016104,1
1.001,-0.015497,1
1.002,-0.014249,1
1.003,-0.013857,1
1.004,-0.012674,1
1.005,-0.012316,1
1.006,-0.011192,1
1.007,-0.01063,1
1.008,-0.009604,1
1.009,-0.0090895,1
1.01,-0.0082431,1
1.011,-0.0079442,1
1.012,-0.0068367,1
1.013,-0.0064344,1
1.014,-0.0051922,1
1.015,-0.0046905,1
1.016,-0.0043209,1
1.017,-0.00344,1
1.018,-0.0027969,1
1.019,-0.0017571,1
1.02,-0.0016072,1
1.021,-0.00096346,1
1.022,0.00028538,1
1.023,0.00065707,1
1.024,0.0011585,1
1.025,0.0015438,1
1.026,0.0021972,1
1.027,0.0029232,1
1.028,0.0034765,1
1.029,0.0044942,1
1.03,0.0048271,1
1.031,0.0058975,1
1.032,0.0058481,1
1.033,0.0066127,1
1.034,0.0072181,1
1.035,0.00771,1
1.036,0.0081834,1
1.037,0.0088842,1
1.038,0.0092989,1
1.039,0.010064,1
1.04,0.011069,1
1.041,0.011088,1
1.042,0.012155,1
1.043,0.012672,1
1.044,0.013099,1
1.045,0.013558,1
1.046,0.014233,1
1.047,0.014139,1
1.048,0.015105,1
1.049,0.015436,1
1.05,0.015771,-1
1.051,0.015283,-1
1.052,0.014447,-1
1.053,0.01337,-1
1.054,0.013095,-1
1.055,0.012356,-1
1.056,0.011645,-1
1.057,0.01061,-1
1.058,0.0098844,-1
1.059,0.009105,-1
1.06,0.0082511,-1
1.061,0.007434,-1
1.062,0.0065578,-1
1.063,0.0062969,-1
1.064,0.0058256,-1
1.065,0.0044699,-1
1.066,0.0039451,-1
1.067,0.0034924,-1
1.068,0.0029778,-1
1.069,0.0021981,-1
1.07,0.0010713,-1
1.071,0.00046842,-1
1.072,0.00020113,-1
1.073,-0.00063208,-1
1.074,-0.0015807,-1
1.075,-0.0021737,-1
1.076,-0.0026103,-1
1.077,-0.0030841,-1
1.078,-0.0037801,-1
1.079,-0.0041819,-1
1.08,-0.0049244,-1
1.081,-0.0057914,-1
1.082,-0.0062831,-1
1.083,-0.0069119,-1
1.084,-0.0072672,-1
1.085,-0.0076994,-1
1.086,-0.0088167,-1
1.087,-0.0089523,-1
1.088,-0.009911,-1
1.089,-0.010095,-1
1.09,-0.01084,-1
1.091,-0.011571,-1
1.092,-0.011694,-1
1.093,-0.012218,-1
1.094,-0.012913,-1
1.095,-0.013477,-1
1.096,-0.014302,-1
1.097,-0.014282,-1
1.098,-0.014703,-1
1.099,-0.015801,-1
1.1,-0.015681,1
1.101,-0.015199,1
1.102,-0.014432,1
1.103,-0.013299,1
1.104,-0.012807,1
1.105,-0.012224,1
1.106,-0.010985,1
1.107,-0.010389,1
1.108,-0.0096316,1
1.109,-0.0093613,1
1.11,-0.008494,1
1.111,-0.0078034,1
1.112,-0.0071274,1
1.113,-0.0059073,1
1.114,-0.0052448,1
1.115,-0.0044887,1
1.116,-0.0044165,1
1.117,-0.0037403,1
1.118,-0.0026261,1
